molecule_chembl_id,bioactivity_class
CHEMBL5758720,active
CHEMBL4863088,active
CHEMBL3218346,active
CHEMBL3353399,inactive
CHEMBL5740635,active
CHEMBL5969872,active
CHEMBL401054,active
CHEMBL3758739,active
CHEMBL2283252,inactive
CHEMBL3759199,active
CHEMBL5398953,active
CHEMBL6062602,active
CHEMBL1080272,inactive
CHEMBL5985406,active
CHEMBL325589,active
CHEMBL5272088,active
CHEMBL5291034,active
CHEMBL186080,active
CHEMBL2437484,inactive
CHEMBL495734,active
CHEMBL3977022,active
CHEMBL3931223,active
CHEMBL77342,active
CHEMBL5192572,active
CHEMBL5902796,active
CHEMBL5967218,active
CHEMBL2437487,active
CHEMBL448929,active
CHEMBL117326,active
CHEMBL250523,active
CHEMBL1254199,inactive
CHEMBL6019832,active
CHEMBL3960167,active
CHEMBL1173023,inactive
CHEMBL4103370,active
CHEMBL4452628,active
CHEMBL574058,active
CHEMBL4443828,active
CHEMBL5828049,active
CHEMBL5436784,active
CHEMBL5418665,active
CHEMBL6025269,active
CHEMBL3933895,active
CHEMBL6035726,active
CHEMBL3818535,active
CHEMBL242131,active
CHEMBL355191,active
CHEMBL3909438,active
CHEMBL3290148,active
CHEMBL5405737,active
CHEMBL3655339,active
CHEMBL1821870,active
CHEMBL4527702,active
CHEMBL206782,active
CHEMBL589847,inactive
CHEMBL338935,active
CHEMBL3671480,active
CHEMBL3699598,active
CHEMBL5872048,active
CHEMBL5208907,active
CHEMBL5913601,active
CHEMBL597773,active
CHEMBL4097682,active
CHEMBL492399,active
CHEMBL5932188,active
CHEMBL263788,active
CHEMBL4799276,active
CHEMBL2347970,active
CHEMBL5631151,active
CHEMBL5594833,active
CHEMBL598610,active
CHEMBL212201,active
CHEMBL5203220,active
CHEMBL6027214,active
CHEMBL5841441,active
CHEMBL3764312,active
CHEMBL2426277,active
CHEMBL4097627,active
CHEMBL54400,active
CHEMBL604042,active
CHEMBL3671498,active
CHEMBL5193609,active
CHEMBL5949541,active
CHEMBL5981483,active
CHEMBL4787816,active
CHEMBL3671566,active
CHEMBL460731,active
CHEMBL6033285,active
CHEMBL5942345,active
CHEMBL1242384,active
CHEMBL5284255,active
CHEMBL5809188,active
CHEMBL3436354,active
CHEMBL6047250,inactive
CHEMBL1914660,active
CHEMBL2312649,inactive
CHEMBL4758204,active
CHEMBL1821886,inactive
CHEMBL5741053,active
CHEMBL4277911,active
CHEMBL3759359,active
CHEMBL5270270,active
CHEMBL256527,active
CHEMBL5085807,active
CHEMBL5875860,active
CHEMBL247915,active
CHEMBL2283245,inactive
CHEMBL4072392,active
CHEMBL593274,active
CHEMBL127086,active
CHEMBL355322,active
CHEMBL5564226,active
CHEMBL3753532,active
CHEMBL4758761,active
CHEMBL3647967,active
CHEMBL3912266,active
CHEMBL6029580,active
CHEMBL595406,active
CHEMBL135861,inactive
CHEMBL205652,active
CHEMBL163188,active
CHEMBL5809744,active
CHEMBL94109,active
CHEMBL1241948,inactive
CHEMBL4451619,active
CHEMBL5287550,active
CHEMBL4519860,active
CHEMBL479800,active
CHEMBL4449681,active
CHEMBL5804118,active
CHEMBL5909563,active
CHEMBL3921664,active
CHEMBL5202945,active
CHEMBL14699,active
CHEMBL3633933,active
CHEMBL5178180,active
CHEMBL5632548,active
CHEMBL1630108,active
CHEMBL4558356,active
CHEMBL2437475,inactive
CHEMBL311129,active
CHEMBL5835574,active
CHEMBL241918,active
CHEMBL6006366,active
CHEMBL4578487,active
CHEMBL4463634,active
CHEMBL3671486,active
CHEMBL5177378,active
CHEMBL5740592,active
CHEMBL5832671,active
CHEMBL497804,active
CHEMBL290096,active
CHEMBL3355881,active
CHEMBL3234757,active
CHEMBL5179023,active
CHEMBL5854211,active
CHEMBL1784637,active
CHEMBL5186969,active
CHEMBL3040455,active
CHEMBL5542205,active
CHEMBL2048909,active
CHEMBL75177,active
CHEMBL1257912,active
CHEMBL2348419,active
CHEMBL5087793,active
CHEMBL286160,active
CHEMBL3344219,active
CHEMBL5883660,active
CHEMBL5872606,active
CHEMBL5782254,active
CHEMBL6054621,active
CHEMBL5433431,active
CHEMBL6062292,active
CHEMBL4764993,active
CHEMBL319244,active
CHEMBL5929000,active
CHEMBL5823172,active
CHEMBL4558227,active
CHEMBL2048789,active
CHEMBL181742,active
CHEMBL5283553,active
CHEMBL4641096,active
CHEMBL55794,active
CHEMBL126137,active
CHEMBL69358,active
CHEMBL6044251,active
CHEMBL194349,active
CHEMBL5087815,active
CHEMBL4645434,active
CHEMBL5757940,active
CHEMBL6015820,active
CHEMBL5998298,active
CHEMBL3699615,active
CHEMBL5892454,active
CHEMBL3805461,active
CHEMBL3980550,active
CHEMBL3893004,active
CHEMBL3889694,active
CHEMBL5201532,active
CHEMBL5864179,active
CHEMBL5201543,active
CHEMBL5271151,active
CHEMBL1914653,active
CHEMBL5814409,active
CHEMBL5836093,active
CHEMBL1203940,active
CHEMBL5284387,active
CHEMBL40130,active
CHEMBL5899620,active
CHEMBL5907594,active
CHEMBL56543,active
CHEMBL4526992,active
CHEMBL79215,active
CHEMBL5833583,active
CHEMBL5747706,active
CHEMBL5948101,active
CHEMBL5761010,active
CHEMBL3914599,active
CHEMBL4752951,active
CHEMBL3805949,active
CHEMBL5796275,active
CHEMBL202621,active
CHEMBL5875975,active
CHEMBL402113,active
CHEMBL1914674,active
CHEMBL4877054,active
CHEMBL355269,active
CHEMBL5918479,active
CHEMBL3883534,active
CHEMBL5893452,active
CHEMBL5758784,active
CHEMBL3759459,active
CHEMBL4276744,active
CHEMBL246072,active
CHEMBL202411,active
CHEMBL2348414,active
CHEMBL516979,active
CHEMBL5948939,active
CHEMBL4205392,active
CHEMBL3760071,active
CHEMBL5891465,active
CHEMBL4288374,active
CHEMBL3416635,active
CHEMBL5201387,active
CHEMBL3221561,active
CHEMBL5439652,active
CHEMBL5779745,active
CHEMBL5174232,active
CHEMBL51853,active
CHEMBL168550,active
CHEMBL91428,active
CHEMBL3622654,active
CHEMBL5968820,active
CHEMBL4779711,active
CHEMBL4065503,active
CHEMBL5897496,active
CHEMBL1683970,active
CHEMBL5985881,active
CHEMBL5822224,active
CHEMBL571040,active
CHEMBL5401094,active
CHEMBL1379917,active
CHEMBL4229010,active
CHEMBL1241943,inactive
CHEMBL5204650,active
CHEMBL5976731,active
CHEMBL4104515,active
CHEMBL4448424,inactive
CHEMBL193681,active
CHEMBL4226177,active
CHEMBL3416441,active
CHEMBL434827,active
CHEMBL5436545,active
CHEMBL5825975,active
CHEMBL5953300,active
CHEMBL399371,active
CHEMBL5923831,active
CHEMBL6012396,active
CHEMBL592224,inactive
CHEMBL6014342,active
CHEMBL3676341,active
CHEMBL358092,inactive
CHEMBL4571687,active
CHEMBL5811891,active
CHEMBL5280082,active
CHEMBL6018368,active
CHEMBL5174109,active
CHEMBL5631574,active
CHEMBL1830266,inactive
CHEMBL1241391,inactive
CHEMBL5951869,active
CHEMBL5781806,active
CHEMBL6031216,active
CHEMBL52882,active
CHEMBL1092382,active
CHEMBL2087359,active
CHEMBL6047881,active
CHEMBL4441392,active
CHEMBL5824131,active
CHEMBL524820,inactive
CHEMBL2385990,active
CHEMBL5432280,active
CHEMBL2448064,active
CHEMBL4107818,active
CHEMBL3898690,active
CHEMBL4102942,inactive
CHEMBL5566816,active
CHEMBL5799859,active
CHEMBL1241677,inactive
CHEMBL288441,active
CHEMBL4093766,active
CHEMBL4073062,active
CHEMBL5776801,active
CHEMBL5209100,active
CHEMBL3970330,active
CHEMBL1944926,inactive
CHEMBL3676385,active
CHEMBL2029430,active
CHEMBL93049,active
CHEMBL5420945,active
CHEMBL596736,active
CHEMBL4463766,active
CHEMBL4292351,active
CHEMBL3676368,active
CHEMBL4434788,active
CHEMBL5618455,active
CHEMBL4563980,active
CHEMBL1241676,active
CHEMBL5181437,active
CHEMBL3967836,active
CHEMBL5951162,active
CHEMBL4569552,active
CHEMBL4550702,inactive
CHEMBL392774,active
CHEMBL428046,active
CHEMBL246284,active
CHEMBL65250,active
CHEMBL5810815,active
CHEMBL5901017,active
CHEMBL5188250,active
CHEMBL5569244,active
CHEMBL1172418,inactive
CHEMBL589560,active
CHEMBL5434067,active
CHEMBL210659,active
CHEMBL600381,active
CHEMBL300791,active
CHEMBL3758351,active
CHEMBL4279227,active
CHEMBL3775459,active
CHEMBL2437482,active
CHEMBL351629,active
CHEMBL5082394,active
CHEMBL172514,active
CHEMBL93783,active
CHEMBL1914668,active
CHEMBL94019,active
CHEMBL6049512,active
CHEMBL5743835,active
CHEMBL5982687,active
CHEMBL2316152,inactive
CHEMBL3927293,active
CHEMBL5810642,active
CHEMBL3218001,active
CHEMBL3622668,active
CHEMBL5844856,active
CHEMBL138363,active
CHEMBL5871921,active
CHEMBL5838641,active
CHEMBL4847730,inactive
CHEMBL3604941,active
CHEMBL3639752,active
CHEMBL2325092,active
CHEMBL3671540,active
CHEMBL5805459,active
CHEMBL591706,inactive
CHEMBL1242756,inactive
CHEMBL3798501,active
CHEMBL418909,active
CHEMBL3601223,active
CHEMBL3938358,active
CHEMBL1088931,active
CHEMBL6052248,active
CHEMBL5429263,inactive
CHEMBL3233787,active
CHEMBL4577883,active
CHEMBL4443188,active
CHEMBL538909,active
CHEMBL5288249,active
CHEMBL4871569,active
CHEMBL24828,active
CHEMBL3678948,active
CHEMBL139044,active
CHEMBL505705,active
CHEMBL31373,active
CHEMBL5177306,active
CHEMBL5272206,active
CHEMBL5435372,active
CHEMBL3344210,active
CHEMBL3671475,active
CHEMBL3671476,active
CHEMBL4744138,active
CHEMBL1812572,active
CHEMBL3828092,active
CHEMBL4096329,inactive
CHEMBL3957055,active
CHEMBL5939530,active
CHEMBL345077,active
CHEMBL4097770,active
CHEMBL593860,active
CHEMBL5920416,active
CHEMBL5921815,active
CHEMBL3898077,active
CHEMBL3671505,active
CHEMBL76985,inactive
CHEMBL5790724,active
CHEMBL250318,active
CHEMBL4103757,active
CHEMBL5773640,active
CHEMBL3954273,active
CHEMBL5440481,active
CHEMBL4227490,active
CHEMBL5780659,active
CHEMBL4227552,active
CHEMBL53637,active
CHEMBL5780871,active
CHEMBL3234742,active
CHEMBL5566405,active
CHEMBL3774451,active
CHEMBL348146,inactive
CHEMBL4073912,active
CHEMBL431977,active
CHEMBL4789027,active
CHEMBL3219132,active
CHEMBL1173655,active
CHEMBL2347958,active
CHEMBL3344213,active
CHEMBL52913,active
CHEMBL5630714,active
CHEMBL4067871,active
CHEMBL5960910,active
CHEMBL5589692,active
CHEMBL194958,active
CHEMBL55979,active
CHEMBL3416633,active
CHEMBL251498,active
CHEMBL309937,inactive
CHEMBL3759369,active
CHEMBL5784892,active
CHEMBL380669,active
CHEMBL5745601,active
CHEMBL1241772,inactive
CHEMBL5828371,active
CHEMBL5176588,active
CHEMBL5813164,active
CHEMBL4643903,active
CHEMBL3671520,active
CHEMBL5987128,active
CHEMBL5430683,active
CHEMBL5821130,active
CHEMBL3357639,active
CHEMBL3357640,active
CHEMBL5559947,active
CHEMBL4129781,active
CHEMBL20926,inactive
CHEMBL5562728,inactive
CHEMBL4297865,active
CHEMBL6041702,active
CHEMBL5780712,active
CHEMBL1234815,active
CHEMBL5271568,active
CHEMBL5197545,active
CHEMBL201840,inactive
CHEMBL5967623,active
CHEMBL3975990,active
CHEMBL5205583,active
CHEMBL4471464,inactive
CHEMBL6060697,active
CHEMBL4743173,active
CHEMBL80030,active
CHEMBL1928947,active
CHEMBL3944095,active
CHEMBL597365,active
CHEMBL3436355,active
CHEMBL5971875,active
CHEMBL5918098,active
CHEMBL5828618,active
CHEMBL5917246,active
CHEMBL5942555,active
CHEMBL3676366,active
CHEMBL3425664,active
CHEMBL72322,active
CHEMBL5187021,active
CHEMBL194389,active
CHEMBL5430547,active
CHEMBL6039255,active
CHEMBL5759154,active
CHEMBL3699594,active
CHEMBL333038,active
CHEMBL544865,active
CHEMBL2070048,active
CHEMBL4559217,active
CHEMBL3978740,active
CHEMBL3219507,active
CHEMBL2105712,active
CHEMBL5973924,active
CHEMBL5188940,active
CHEMBL4078914,active
CHEMBL572031,active
CHEMBL5964531,active
CHEMBL4456359,active
CHEMBL453502,active
CHEMBL5771960,active
CHEMBL4090601,active
CHEMBL5203640,active
CHEMBL4456266,active
CHEMBL6023899,active
CHEMBL5924696,active
CHEMBL6046827,active
CHEMBL5810421,inactive
CHEMBL3798128,active
CHEMBL4583545,active
CHEMBL408683,active
CHEMBL4744973,active
CHEMBL4752022,active
CHEMBL1090359,active
CHEMBL5188857,active
CHEMBL5966417,active
CHEMBL5199399,active
CHEMBL5818806,active
CHEMBL5890241,active
CHEMBL1090352,active
CHEMBL1242844,inactive
CHEMBL5279491,active
CHEMBL2148052,active
CHEMBL4089892,active
CHEMBL81712,active
CHEMBL1242471,inactive
CHEMBL3963723,active
CHEMBL5762944,active
CHEMBL1242574,active
CHEMBL5979481,active
CHEMBL2337362,inactive
CHEMBL4790568,active
CHEMBL5772398,active
CHEMBL3913778,active
CHEMBL3676388,active
CHEMBL4642574,active
CHEMBL4646030,active
CHEMBL4250191,active
CHEMBL451513,active
CHEMBL137534,active
CHEMBL592466,active
CHEMBL255170,active
CHEMBL4097216,active
CHEMBL2103842,active
CHEMBL5087994,active
CHEMBL5922838,active
CHEMBL5928141,active
CHEMBL5418539,active
CHEMBL4792673,active
CHEMBL247101,active
CHEMBL5798780,active
CHEMBL4763960,active
CHEMBL2335016,inactive
CHEMBL5911677,active
CHEMBL4746895,active
CHEMBL5935788,active
CHEMBL5435463,active
CHEMBL6048989,active
CHEMBL3940060,active
CHEMBL4229266,active
CHEMBL1821875,active
CHEMBL4782320,active
CHEMBL4083904,active
CHEMBL86531,inactive
CHEMBL5279794,active
CHEMBL2381504,active
CHEMBL1947121,active
CHEMBL5817477,active
CHEMBL458997,active
CHEMBL3932286,active
CHEMBL3397276,active
CHEMBL205776,active
CHEMBL5831945,active
CHEMBL304971,active
CHEMBL5180965,active
CHEMBL307209,active
CHEMBL4068092,active
CHEMBL5267338,active
CHEMBL381080,active
CHEMBL4089279,active
CHEMBL3237937,active
CHEMBL4548960,active
CHEMBL5170519,active
CHEMBL4592472,active
CHEMBL5789996,active
CHEMBL5952457,active
CHEMBL4445843,inactive
CHEMBL214857,active
CHEMBL6002110,active
CHEMBL357097,active
CHEMBL1945445,inactive
CHEMBL1828874,inactive
CHEMBL4166038,active
CHEMBL5979907,active
CHEMBL94066,active
CHEMBL4856453,active
CHEMBL5438643,active
CHEMBL4065288,active
CHEMBL5904771,active
CHEMBL3676349,active
CHEMBL3758868,active
CHEMBL5274133,active
CHEMBL402293,active
CHEMBL5542997,active
CHEMBL2347967,active
CHEMBL3740144,active
CHEMBL53375,active
CHEMBL5432141,active
CHEMBL3741399,active
CHEMBL3965087,active
CHEMBL2064396,inactive
CHEMBL416611,active
CHEMBL4531912,active
CHEMBL5970897,active
CHEMBL275762,active
CHEMBL5560320,active
CHEMBL5825791,active
CHEMBL4644209,inactive
CHEMBL1944930,inactive
CHEMBL4276965,active
CHEMBL5786132,active
CHEMBL5964497,active
CHEMBL4448712,active
CHEMBL153739,active
CHEMBL3945555,active
CHEMBL4129646,active
CHEMBL6006961,active
CHEMBL324371,inactive
CHEMBL5903081,active
CHEMBL92824,active
CHEMBL5284397,active
CHEMBL5976386,active
CHEMBL214631,active
CHEMBL566350,active
CHEMBL4760328,active
CHEMBL5762343,active
CHEMBL6011854,active
CHEMBL5753590,active
CHEMBL4547332,active
CHEMBL5752981,active
CHEMBL3759190,active
CHEMBL5639303,active
CHEMBL5893059,active
CHEMBL3819553,active
CHEMBL3623280,active
CHEMBL3353400,inactive
CHEMBL4520286,active
CHEMBL5959081,active
CHEMBL570709,active
CHEMBL3893416,active
CHEMBL25425,active
CHEMBL5280584,active
CHEMBL2403108,active
CHEMBL4749862,active
CHEMBL5196254,active
CHEMBL5206715,active
CHEMBL333418,active
CHEMBL2064393,active
CHEMBL511839,active
CHEMBL5909282,active
CHEMBL206955,active
CHEMBL382638,active
CHEMBL4791953,active
CHEMBL5806557,active
CHEMBL4786776,active
CHEMBL5835722,active
CHEMBL2426280,active
CHEMBL59099,inactive
CHEMBL2148045,active
CHEMBL5902827,active
CHEMBL6009791,active
CHEMBL5852943,active
CHEMBL5793602,active
CHEMBL4072769,active
CHEMBL5846022,active
CHEMBL2336358,inactive
CHEMBL4516586,active
CHEMBL3678953,active
CHEMBL5991347,active
CHEMBL4067255,active
CHEMBL340700,active
CHEMBL3676393,active
CHEMBL4443062,active
CHEMBL281543,active
CHEMBL5275486,active
CHEMBL6063486,active
CHEMBL5885285,active
CHEMBL5558572,inactive
CHEMBL203599,active
CHEMBL172652,active
CHEMBL399438,active
CHEMBL3663932,active
CHEMBL3663931,active
CHEMBL5291010,active
CHEMBL5820008,active
CHEMBL3347488,active
CHEMBL168285,active
CHEMBL5270000,active
CHEMBL3951754,active
CHEMBL3752204,active
CHEMBL5870730,active
CHEMBL2437463,active
CHEMBL5203176,active
CHEMBL5188960,active
CHEMBL3403514,active
CHEMBL5566277,active
CHEMBL2337363,inactive
CHEMBL5933251,active
CHEMBL5855803,active
CHEMBL3633143,active
CHEMBL4089601,active
CHEMBL5171983,active
CHEMBL5185922,active
CHEMBL5829626,active
CHEMBL91009,active
CHEMBL4286871,active
CHEMBL481324,active
CHEMBL5962801,active
CHEMBL4092632,active
CHEMBL5920911,active
CHEMBL5946842,active
CHEMBL5891982,active
CHEMBL5631782,active
CHEMBL3622637,active
CHEMBL5196495,active
CHEMBL5568516,active
CHEMBL3355886,active
CHEMBL2180203,active
CHEMBL4291935,active
CHEMBL3416612,active
CHEMBL4858176,inactive
CHEMBL329867,active
CHEMBL1929312,inactive
CHEMBL4747958,active
CHEMBL1173251,inactive
CHEMBL5902375,active
CHEMBL5886177,active
CHEMBL3896615,active
CHEMBL3805283,active
CHEMBL5885757,active
CHEMBL3922068,active
CHEMBL5613341,active
CHEMBL4207951,active
CHEMBL4460320,active
CHEMBL5086054,active
CHEMBL246492,active
CHEMBL470391,active
CHEMBL6013534,active
CHEMBL5873371,active
CHEMBL5397490,active
CHEMBL401713,active
CHEMBL4435619,active
CHEMBL5910757,active
CHEMBL2064388,inactive
CHEMBL4434924,active
CHEMBL5268062,active
CHEMBL516487,active
CHEMBL4095623,inactive
CHEMBL4780903,active
CHEMBL1241680,inactive
CHEMBL498249,inactive
CHEMBL4795888,active
CHEMBL5195669,active
CHEMBL591038,active
CHEMBL6056251,active
CHEMBL5176561,active
CHEMBL104,inactive
CHEMBL5824811,active
CHEMBL3671527,active
CHEMBL5192318,active
CHEMBL165495,active
CHEMBL247512,active
CHEMBL4285217,active
CHEMBL4125772,active
CHEMBL354310,active
CHEMBL3098326,inactive
CHEMBL2064403,active
CHEMBL1821869,active
CHEMBL5191510,active
CHEMBL5940286,active
CHEMBL301018,active
CHEMBL4225571,active
CHEMBL4453429,active
CHEMBL5207083,active
CHEMBL4869409,active
CHEMBL3735952,active
CHEMBL5595344,active
CHEMBL5933567,active
CHEMBL3774712,active
CHEMBL3901296,active
CHEMBL3895468,active
CHEMBL5864399,active
CHEMBL5179952,active
CHEMBL5825514,active
CHEMBL5995787,active
CHEMBL5947228,active
CHEMBL1830274,active
CHEMBL2283258,inactive
CHEMBL605976,active
CHEMBL3040543,active
CHEMBL5182231,active
CHEMBL4079183,active
CHEMBL3943438,active
CHEMBL225929,active
CHEMBL4082783,active
CHEMBL5994880,inactive
CHEMBL6061137,active
CHEMBL6022090,active
CHEMBL3921816,active
CHEMBL2381515,active
CHEMBL5796361,active
CHEMBL96780,active
CHEMBL6054187,active
CHEMBL3221560,active
CHEMBL2032380,active
CHEMBL197640,active
CHEMBL5086066,active
CHEMBL5964757,active
CHEMBL438805,active
CHEMBL5871812,active
CHEMBL4072299,active
CHEMBL3416600,active
CHEMBL3416602,active
CHEMBL1090355,active
CHEMBL5763517,active
CHEMBL2333163,active
CHEMBL6034137,active
CHEMBL6029813,active
CHEMBL5195167,active
CHEMBL309598,inactive
CHEMBL5398817,active
CHEMBL6051697,active
CHEMBL5834058,active
CHEMBL4448162,active
CHEMBL4099377,active
CHEMBL5892565,active
CHEMBL3699608,active
CHEMBL3678954,active
CHEMBL2087356,active
CHEMBL5271718,active
CHEMBL246687,active
CHEMBL393848,active
CHEMBL5778617,active
CHEMBL4225777,active
CHEMBL391387,active
CHEMBL5189114,active
CHEMBL4088200,active
CHEMBL76904,inactive
CHEMBL412367,active
CHEMBL312818,active
CHEMBL269620,active
CHEMBL469997,active
CHEMBL5412108,active
CHEMBL248044,active
CHEMBL5567680,inactive
CHEMBL7819,active
CHEMBL6006898,active
CHEMBL2087352,active
CHEMBL5809706,active
CHEMBL53796,active
CHEMBL1173191,inactive
CHEMBL53940,active
CHEMBL5786389,active
CHEMBL452980,active
CHEMBL120719,inactive
CHEMBL425601,active
CHEMBL591053,inactive
CHEMBL6005198,active
CHEMBL5770747,active
CHEMBL5612077,inactive
CHEMBL5931174,active
CHEMBL1944924,inactive
CHEMBL3416620,active
CHEMBL5562495,active
CHEMBL2216827,active
CHEMBL5920414,active
CHEMBL5078816,active
CHEMBL1645469,active
CHEMBL6028869,active
CHEMBL4874550,active
CHEMBL5624545,active
CHEMBL5887780,active
CHEMBL5905270,active
CHEMBL5936173,active
CHEMBL251700,active
CHEMBL3735648,active
CHEMBL459729,inactive
CHEMBL344486,active
CHEMBL5990005,active
CHEMBL5876257,active
CHEMBL5287505,active
CHEMBL3671538,active
CHEMBL5747033,active
CHEMBL3979366,active
CHEMBL247513,active
CHEMBL3098312,inactive
CHEMBL5759938,active
CHEMBL5834938,active
CHEMBL213007,active
CHEMBL553137,active
CHEMBL3622669,active
CHEMBL5419099,active
CHEMBL5427561,active
CHEMBL5274187,active
CHEMBL60826,active
CHEMBL6012697,active
CHEMBL3234736,active
CHEMBL4441921,active
CHEMBL5977247,active
CHEMBL3945072,active
CHEMBL5397642,active
CHEMBL4078026,active
CHEMBL480349,active
CHEMBL5199354,active
CHEMBL3814956,active
CHEMBL3676365,active
CHEMBL3912723,active
CHEMBL5712062,active
CHEMBL5819277,active
CHEMBL5970630,active
CHEMBL5751617,active
CHEMBL308672,active
CHEMBL5175316,active
CHEMBL5840456,active
CHEMBL6031205,active
CHEMBL6060469,active
CHEMBL3263963,active
CHEMBL4570333,active
CHEMBL311959,inactive
CHEMBL1946926,active
CHEMBL594790,inactive
CHEMBL5834209,active
CHEMBL5749360,active
CHEMBL3952877,active
CHEMBL1821883,inactive
CHEMBL5841112,active
CHEMBL5762347,active
CHEMBL5872035,active
CHEMBL3940909,active
CHEMBL3671479,active
CHEMBL407534,active
CHEMBL6048868,active
CHEMBL6023158,active
CHEMBL2031303,active
CHEMBL5896750,active
CHEMBL5808700,active
CHEMBL5916856,active
CHEMBL5798664,active
CHEMBL2178350,active
CHEMBL98,active
CHEMBL523573,active
CHEMBL4095447,active
CHEMBL4279057,active
CHEMBL53552,active
CHEMBL5807574,active
CHEMBL3237945,active
CHEMBL5288276,active
CHEMBL597096,active
CHEMBL4251297,inactive
CHEMBL2337366,inactive
CHEMBL5288888,active
CHEMBL3800597,active
CHEMBL597948,active
CHEMBL3736183,active
CHEMBL4062722,active
CHEMBL166358,active
CHEMBL5779576,active
CHEMBL5812367,active
CHEMBL5817731,active
CHEMBL3403510,active
CHEMBL3678951,active
CHEMBL5281903,active
CHEMBL3985086,active
CHEMBL5199169,active
CHEMBL132466,inactive
CHEMBL3622634,active
CHEMBL5420051,active
CHEMBL5888462,active
CHEMBL6039752,active
CHEMBL4127897,active
CHEMBL4125840,active
CHEMBL1830276,active
CHEMBL5903227,active
CHEMBL56266,active
CHEMBL3758471,active
CHEMBL4103194,active
CHEMBL4450824,active
CHEMBL289787,active
CHEMBL1916951,inactive
CHEMBL4286374,active
CHEMBL5922274,active
CHEMBL3805588,active
CHEMBL1254363,inactive
CHEMBL5870984,active
CHEMBL98248,active
CHEMBL127058,active
CHEMBL2325095,active
CHEMBL5838821,active
CHEMBL6024685,active
CHEMBL1914664,active
CHEMBL3758585,active
CHEMBL2322330,active
CHEMBL4553685,active
CHEMBL540068,active
CHEMBL248108,active
CHEMBL255236,active
CHEMBL1242031,inactive
CHEMBL2031301,active
CHEMBL3233785,active
CHEMBL3765815,active
CHEMBL5218754,active
CHEMBL4865792,active
CHEMBL5960825,active
CHEMBL5439126,active
CHEMBL5632112,inactive
CHEMBL5206400,active
CHEMBL552634,active
CHEMBL5876947,active
CHEMBL1914461,active
CHEMBL431996,inactive
CHEMBL5975928,active
CHEMBL4129209,active
CHEMBL4129287,active
CHEMBL5277940,active
CHEMBL5838668,active
CHEMBL3740105,active
CHEMBL6057405,active
CHEMBL4206193,active
CHEMBL3608431,active
CHEMBL6040863,active
CHEMBL158119,inactive
CHEMBL5745490,active
CHEMBL5965945,active
CHEMBL3900264,active
CHEMBL4520064,active
CHEMBL294395,active
CHEMBL504117,active
CHEMBL1172419,inactive
CHEMBL93537,active
CHEMBL5805552,active
CHEMBL4438856,active
CHEMBL3219133,active
CHEMBL5841647,active
CHEMBL5994959,active
CHEMBL5966767,active
CHEMBL5967745,active
CHEMBL5753875,active
CHEMBL5950889,active
CHEMBL127367,active
CHEMBL5805901,active
CHEMBL327838,active
CHEMBL1242115,active
CHEMBL5288264,active
CHEMBL5401490,active
CHEMBL2047253,inactive
CHEMBL5997917,active
CHEMBL5287295,active
CHEMBL5632632,active
CHEMBL5433585,active
CHEMBL2031305,active
CHEMBL196438,active
CHEMBL3806248,active
CHEMBL5631902,active
CHEMBL5784655,active
CHEMBL1934630,active
CHEMBL4102288,active
CHEMBL592139,inactive
CHEMBL5612851,active
CHEMBL4868614,active
CHEMBL2426282,active
CHEMBL6022124,active
CHEMBL3699583,active
CHEMBL1173680,inactive
CHEMBL535,active
CHEMBL5840868,active
CHEMBL5783822,active
CHEMBL5814794,active
CHEMBL4864983,active
CHEMBL1914670,active
CHEMBL6009556,active
CHEMBL3971413,active
CHEMBL5785458,active
CHEMBL5839813,active
CHEMBL5190121,active
CHEMBL3699589,active
CHEMBL3752404,active
CHEMBL3671555,active
CHEMBL204420,active
CHEMBL4161938,active
CHEMBL5828230,active
CHEMBL488101,inactive
CHEMBL3814320,active
CHEMBL2334001,active
CHEMBL132348,active
CHEMBL3416636,active
CHEMBL5284972,active
CHEMBL5834572,active
CHEMBL517907,active
CHEMBL5220645,active
CHEMBL1092250,active
CHEMBL593275,active
CHEMBL298637,active
CHEMBL4279016,active
CHEMBL5083645,active
CHEMBL3633146,active
CHEMBL1097190,inactive
CHEMBL5427952,active
CHEMBL2018752,active
CHEMBL3114689,active
CHEMBL5612021,active
CHEMBL3758502,active
CHEMBL3775911,active
CHEMBL555797,active
CHEMBL5094288,active
CHEMBL5947857,active
CHEMBL4215080,active
CHEMBL154822,inactive
CHEMBL5873547,active
CHEMBL5927848,active
CHEMBL5940711,active
CHEMBL92174,active
CHEMBL114073,inactive
CHEMBL1243255,active
CHEMBL5428404,active
CHEMBL5945119,active
CHEMBL5988997,active
CHEMBL5973804,active
CHEMBL3699613,active
CHEMBL25610,active
CHEMBL5826359,active
CHEMBL3586175,inactive
CHEMBL281990,active
CHEMBL5755118,active
CHEMBL4469900,active
CHEMBL6007318,active
CHEMBL5761989,active
CHEMBL5838142,active
CHEMBL3087202,active
CHEMBL3907533,active
CHEMBL4440012,active
CHEMBL4282506,active
CHEMBL5179214,active
CHEMBL5828176,active
CHEMBL126623,active
CHEMBL5891063,active
CHEMBL4790553,active
CHEMBL6013487,active
CHEMBL6049383,active
CHEMBL4743464,active
CHEMBL5189340,active
CHEMBL6028598,active
CHEMBL3984008,active
CHEMBL333082,active
CHEMBL4875985,active
CHEMBL5532212,inactive
CHEMBL6013184,active
